motif_number: 8	use motif: True
alibaba,9,default,HAD,test,AUC/f1/pr,0.814523305367,0.752424942263,0.825055396642,808.242370129
alibaba,9,default,SIGMOID,test,AUC/f1/pr,0.817097856408,0.752424942263,0.828278099863,808.242370129
motif_number: 8	use motif: True
alibaba,11,default,HAD,test,AUC/f1/pr,0.821249588791,0.754803293687,0.81235487355,940.625575066
alibaba,11,default,SIGMOID,test,AUC/f1/pr,0.818871065895,0.754803293687,0.811321151971,940.625575066
motif_number: 8	use motif: True
alibaba,8,default,HAD,test,AUC/f1/pr,0.858790494838,0.796698113208,0.862055439204,677.517720938
alibaba,8,default,SIGMOID,test,AUC/f1/pr,0.846226526344,0.786320754717,0.851990793648,677.517720938
motif_number: 8	use motif: False
alibaba,2,default,HAD,test,AUC/f1/pr,0.829811056932,0.775320139697,0.763620560082,121.040646076
alibaba,2,default,SIGMOID,test,AUC/f1/pr,0.828823939768,0.782887077998,0.764687695498,121.040646076

motif_number: 8	use motif: True
motif_weight: [[[-0.03003884 -0.00361631 -0.02969789 -0.02751585 -0.02838741
   -0.03647148  0.04428371 -0.00378254]]]
alibaba,2,default,HAD,test,AUC/f1/pr,0.896175331795,0.840221187427,0.881386598152,203.839236021
alibaba,2,default,SIGMOID,test,AUC/f1/pr,0.880460187686,0.836146682189,0.876091765732,203.839236021
motif_number: 8	use motif: True
motif_weight: [[[-0.01843005 -0.02633    -0.0180891  -0.01590705 -0.01677862
   -0.02006758  0.00119719 -0.02316913]]]
alibaba,3,default,HAD,test,AUC/f1/pr,0.904913029791,0.844760672704,0.878788868373,279.432422161
alibaba,3,default,SIGMOID,test,AUC/f1/pr,0.908256800553,0.846054333765,0.887540106509,279.432422161
motif_number: 8	use motif: True
motif_weight: [[[-0.01903286 -0.02863581 -0.01869191 -0.01650986 -0.01738143
   -0.02215399 -0.00702479 -0.02601432]]]
alibaba,4,default,HAD,test,AUC/f1/pr,0.877342520507,0.821486268174,0.848213782355,360.324788094
alibaba,4,default,SIGMOID,test,AUC/f1/pr,0.876704815339,0.821890145396,0.852535549897,360.324788094
motif_number: 8	use motif: True
motif_weight: [[[-0.01726275 -0.02596295 -0.0169218  -0.01473976 -0.01561132
   -0.01926254 -0.00361796 -0.02273178]]]
alibaba,5,default,HAD,test,AUC/f1/pr,0.895610864827,0.825877825878,0.879745563848,448.180281162
alibaba,5,default,SIGMOID,test,AUC/f1/pr,0.885474687783,0.815776815777,0.871321481951,448.180281162
motif_number: 8	use motif: True
motif_weight: [[[-0.0048739  -0.00752914 -0.00453295 -0.0023509  -0.00322247
   -0.00235451  0.01568949 -0.00632339]]]
alibaba,6,default,HAD,test,AUC/f1/pr,0.82090231372,0.752988047809,0.832231539144,520.096716166
alibaba,6,default,SIGMOID,test,AUC/f1/pr,0.822349674638,0.752988047809,0.833508466135,520.096716166
motif_number: 8	use motif: True
motif_weight: [[[-0.02282487 -0.03193741 -0.02248392 -0.02030188 -0.02117344
   -0.02601852 -0.0072533  -0.02810132]]]
alibaba,7,default,HAD,test,AUC/f1/pr,0.860723145796,0.788053256567,0.859089617884,612.382888079
alibaba,7,default,SIGMOID,test,AUC/f1/pr,0.851188442181,0.785534364879,0.85215456061,612.382888079
motif_number: 8	use motif: True
motif_weight: [[[-0.02166386 -0.03155347 -0.0213229  -0.01914086 -0.02001243
   -0.02486161 -0.00889912 -0.02841555]]]
alibaba,8,default,HAD,test,AUC/f1/pr,0.873838109648,0.811320754717,0.87420192661,707.887470007
alibaba,8,default,SIGMOID,test,AUC/f1/pr,0.861587976148,0.799056603774,0.865078336149,707.887470007
motif_number: 8	use motif: True
motif_weight: [[[-7.2063651e-04 -8.8275438e-03 -3.7968520e-04  1.8023599e-03
    9.3079510e-04 -3.2430398e-07  1.3095322e-02 -3.0184146e-03]]]
alibaba,9,default,HAD,test,AUC/f1/pr,0.815808714111,0.753348729792,0.825571848192,768.37214613
alibaba,9,default,SIGMOID,test,AUC/f1/pr,0.81807210023,0.754734411085,0.828670910594,768.37214613
motif_number: 8	use motif: True
motif_weight: [[[-0.02320135 -0.03338916 -0.0228604  -0.02067835 -0.02154992
   -0.02667997 -0.01102701 -0.0303791 ]]]
alibaba,10,default,HAD,test,AUC/f1/pr,0.856353649022,0.794050343249,0.83394793587,854.515196085
alibaba,10,default,SIGMOID,test,AUC/f1/pr,0.840694330261,0.781083142639,0.824559835338,854.515196085
motif_number: 8	use motif: True
motif_weight: [[[-0.0364795  -0.04195497 -0.03613854 -0.0339565  -0.03482806
   -0.03827679 -0.01418068 -0.03793486]]]
alibaba,11,default,HAD,test,AUC/f1/pr,0.811401507891,0.745654162855,0.80391549871,961.031390905
alibaba,11,default,SIGMOID,test,AUC/f1/pr,0.814573150775,0.751143641354,0.807404511202,961.031390905


d=64
motif_number: 8	use motif: True
motif_weight: [[[-0.02037616 -0.01410646 -0.0200352  -0.01785316 -0.01872472
   -0.02441526  0.03299299  0.00198055]]]
alibaba,2,default,HAD,test,AUC/f1/pr,0.905638324472,0.847497089639,0.894219411565,191.454016924
alibaba,2,default,SIGMOID,test,AUC/f1/pr,0.888046776852,0.836146682189,0.887302979006,191.454016924
motif_number: 8	use motif: True
motif_weight: [[[-0.01803525 -0.02527188 -0.0176943  -0.01551226 -0.01638382
   -0.01884282  0.00077833 -0.02198757]]]
alibaba,3,default,HAD,test,AUC/f1/pr,0.899511897238,0.840448469168,0.873679695192,257.711510181
alibaba,3,default,SIGMOID,test,AUC/f1/pr,0.906980154008,0.847347994825,0.886311932562,257.711510181
motif_number: 8	use motif: True
motif_weight: [[[-0.0167055  -0.02995918 -0.01636455 -0.01418251 -0.01505407
   -0.02219272 -0.00907549 -0.02657476]]]
alibaba,4,default,HAD,test,AUC/f1/pr,0.878318448381,0.823909531502,0.848526518733,333.307909012
alibaba,4,default,SIGMOID,test,AUC/f1/pr,0.879087054789,0.825121163166,0.851490545532,333.307909012
motif_number: 8	use motif: True
motif_weight: [[[-0.0179047  -0.02664176 -0.01756375 -0.01538171 -0.01625327
   -0.01993273 -0.00441369 -0.02365081]]]
alibaba,5,default,HAD,test,AUC/f1/pr,0.886762445685,0.818181818182,0.871247067049,420.854532957
alibaba,5,default,SIGMOID,test,AUC/f1/pr,0.872549101265,0.804713804714,0.859233751355,420.854532957
motif_number: 8	use motif: True
motif_weight: [[[-0.00393271 -0.0084283  -0.00359176 -0.00140972 -0.00228128
   -0.00306848  0.01136599 -0.0090154 ]]]
alibaba,6,default,HAD,test,AUC/f1/pr,0.827700559721,0.754316069057,0.83732250318,485.324093103
alibaba,6,default,SIGMOID,test,AUC/f1/pr,0.826105542906,0.754316069057,0.835818464127,485.324093103
motif_number: 8	use motif: True
motif_weight: [[[-0.03294965 -0.03975592 -0.0326087  -0.03042665 -0.03129822
   -0.03533025 -0.01439298 -0.03628353]]]
alibaba,7,default,HAD,test,AUC/f1/pr,0.870858794063,0.805325656711,0.862159524766,571.770063162
alibaba,7,default,SIGMOID,test,AUC/f1/pr,0.853734396448,0.788772939906,0.849657052778,571.770063162
motif_number: 8	use motif: True
motif_weight: [[[-0.02730556 -0.0350723  -0.02696461 -0.02478256 -0.02565413
   -0.02906482 -0.01172257 -0.0312636 ]]]
alibaba,8,default,HAD,test,AUC/f1/pr,0.871705233179,0.81179245283,0.871681983242,623.292979956
alibaba,8,default,SIGMOID,test,AUC/f1/pr,0.857726726593,0.798113207547,0.861038142849,623.292979956
motif_number: 8	use motif: True
motif_weight: [[[-0.00104066 -0.0106304  -0.0006997   0.00148234  0.00061078
   -0.00104295  0.01356583 -0.00245047]]]
alibaba,9,default,HAD,test,AUC/f1/pr,0.821140226893,0.752424942263,0.829245402701,731.322182894
alibaba,9,default,SIGMOID,test,AUC/f1/pr,0.82719988906,0.75935334873,0.833808500524,731.322182894
motif_number: 8	use motif: True
motif_weight: [[[-0.02865968 -0.03586916 -0.02831873 -0.02613669 -0.02700825
   -0.02912391 -0.01263558 -0.03095491]]]
alibaba,10,default,HAD,test,AUC/f1/pr,0.865992793478,0.812356979405,0.838686440464,789.052429199
alibaba,10,default,SIGMOID,test,AUC/f1/pr,0.850833555883,0.797864225782,0.83187554749,789.052429199
motif_number: 8	use motif: True
motif_weight: [[[-0.03662671 -0.04286399 -0.03628576 -0.03410372 -0.03497528
   -0.03871765 -0.01539155 -0.03857649]]]
alibaba,11,default,HAD,test,AUC/f1/pr,0.835885686926,0.767612076853,0.816754410286,875.909806013
alibaba,11,default,SIGMOID,test,AUC/f1/pr,0.834058371957,0.762122598353,0.816431096484,875.909806013
