motif_number: 8	use motif: True
Epinions,6,default,HAD,test,AUC/f1/pr,0.921385173901,0.876297105407,0.937572921722,770.029823065
Epinions,6,default,SIGMOID,test,AUC/f1/pr,0.912863218596,0.871927908247,0.933359510727,770.029823065
motif_number: 8	use motif: True
Epinions,7,default,HAD,test,AUC/f1/pr,0.949664580959,0.912280701754,0.960796871854,804.335116148
Epinions,7,default,SIGMOID,test,AUC/f1/pr,0.938711835473,0.905982905983,0.955924118856,804.335116148
motif_number: 8	use motif: True
Epinions,8,default,HAD,test,AUC/f1/pr,0.941288818641,0.921215531795,0.963259510659,804.719784021
Epinions,8,default,SIGMOID,test,AUC/f1/pr,0.941019162822,0.920090039392,0.963093585397,804.719784021
motif_number: 8	use motif: True
Epinions,9,default,HAD,test,AUC/f1/pr,0.968944299579,0.946140035907,0.979677266492,787.165096998
Epinions,9,default,SIGMOID,test,AUC/f1/pr,0.96589835906,0.931777378815,0.977660393865,787.165096998
motif_number: 8	use motif: True
Epinions,5,default,HAD,test,AUC/f1/pr,0.894301192719,0.855432572848,0.917038280445,913.737270117
Epinions,5,default,SIGMOID,test,AUC/f1/pr,0.893132113457,0.855206686244,0.916319542099,913.737270117
motif_number: 8	use motif: True
Epinions,4,default,HAD,test,AUC/f1/pr,0.870201117537,0.824752475248,0.900180484909,771.414433956
Epinions,4,default,SIGMOID,test,AUC/f1/pr,0.858275404372,0.823762376238,0.884368619982,771.414433956
motif_number: 8	use motif: True
Epinions,3,default,HAD,test,AUC/f1/pr,0.87885105625,0.840488456401,0.89934537478,587.88812685
Epinions,3,default,SIGMOID,test,AUC/f1/pr,0.874523906494,0.833810341538,0.895915620019,587.88812685
motif_number: 8	use motif: True
Epinions,2,default,HAD,test,AUC/f1/pr,0.867497968638,0.83114992722,0.910264723869,391.275207043
Epinions,2,default,SIGMOID,test,AUC/f1/pr,0.864808506036,0.825724493847,0.907897084009,391.275207043
